id,street,neighbourhood,zipcode,smart_location,is_location_exact,property_type,room_type,accommodates,bedrooms,beds,price_19_07,price_19_01,price_19_03,price_19_04,price_19_05,price_19_06,price_19_08,price_19_09,price_19_10,price_19_11,price_19_12,price_20_01,price_20_02,price_20_04,price_20_05,price_20_06,price_20_07
10881092,Ballsbridge;Dublin;Ireland,Ballsbridge,,Ballsbridge;Ireland,t,Apartment,Entirehome/apt,2,1,1,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00
10883005,Howth;Dublin;Ireland,,,Howth;Ireland,t,House,Privateroom,2,1,2,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00
10894501,Dublin;Dublin;Ireland,CityCentre,,Dublin;Ireland,f,Apartment,Privateroom,2,1,1,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00
10907846,Dublin;Dublin;Ireland,Ringsend/Irishtown,,Dublin;Ireland,f,Apartment,Entirehome/apt,4,2,2,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00
10908028,Dublin;Dublin;Ireland,TrinityCollege,Dublin2,Dublin;Ireland,t,Apartment,Entirehome/apt,4,1,2,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00
10916487,Sandymount;Dublin;Ireland,Sandymount,,Sandymount;Ireland,t,House,Entirehome/apt,6,2,2,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00
10940063,Dublin;Dublin;Ireland,RanelaghandRathmines,6,Dublin;Ireland,t,Bungalow,Privateroom,5,3,3,119.00,119.00,119.00,119.00,119.00,119.00,119.00,0,0,0,0,0,0,0,0,0,0
10945353,Dublin14;CountyDublin;Ireland,Dundrum,,Dublin14;Ireland,t,Apartment,Entirehome/apt,1,1,1,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00
10948722,Dublin;Dublin;Ireland,Ardilea,14,Dublin;Ireland,f,Apartment,Entirehome/apt,4,2,2,200.00,200.00,200.00,200.00,0,0,200.00,200.00,200.00,200.00,200.00,200.00,0,0,0,0,0
10956408,Lucan;Dublin;Ireland,Clondalkin,,Lucan;Ireland,t,House,Privateroom,2,1,1,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
10957113,Malahide;Dublin;Ireland,,,Malahide;Ireland,t,House,Entirehome/apt,6,4,4,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00,156.00
10959386,"HaroldsCross;Dublin;Ireland",Terenure,D6W,"HaroldsCross;Ireland",f,House,Entirehome/apt,8,3,5,345.00,345.00,345.00,345.00,345.00,345.00,345.00,345.00,345.00,345.00,345.00,345.00,345.00,345.00,345.00,345.00,345.00
10961041,Inchicore;Dublin;Ireland,Inchicore,8,Inchicore;Ireland,t,House,Entirehome/apt,5,2,2,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00
10963247,Dublin;Dublin;Ireland,Blackrock,,Dublin;Ireland,f,House,Entirehome/apt,3,1,2,100.00,95.00,95.00,95.00,95.00,100.00,100.00,120.00,120.00,120.00,120.00,120.00,120.00,125.00,125.00,125.00,125.00
10963673,Dublin;Dublin;Ireland,Phibsborough,,Dublin;Ireland,t,Apartment,Entirehome/apt,4,1,1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
10963898,Sutton;Dublin;Ireland,,,Sutton;Ireland,t,House,Entirehome/apt,6,3,6,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00
10964495,Dublin;CountyDublin;Ireland,TheLiberties,8,Dublin;Ireland,t,Apartment,Entirehome/apt,4,2,2,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00
10976284,Rathmines;Dublin;Ireland,RanelaghandRathmines,,Rathmines;Ireland,t,House,Entirehome/apt,6,3,4,277.00,277.00,277.00,277.00,277.00,277.00,277.00,277.00,277.00,277.00,277.00,277.00,277.00,277.00,277.00,277.00,277.00
10978447,Dublin;Leinster;Ireland,Smithfield,D07K295,Dublin;Ireland,t,Apartment,Privateroom,2,1,1,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
10983874,Dublin;Dublin;Ireland,EastWall,,Dublin;Ireland,t,Apartment,Privateroom,2,1,1,53.00,53.00,53.00,53.00,53.00,53.00,53.00,53.00,53.00,53.00,53.00,53.00,53.00,53.00,53.00,53.00,53.00
10987796,Dublin;CountyDublin;Ireland,CityCentre,,Dublin;Ireland,t,Apartment,Privateroom,1,1,1,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00
10991162,Dublin;Dublin;Ireland,EastWall,,Dublin;Ireland,t,House,Entirehome/apt,3,2,2,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00
10991566,Dublin;Dublin;Ireland,Kilmainham,Dublin8,Dublin;Ireland,t,Loft,Privateroom,3,1,2,30.00,30.00,30.00,30.00,30.00,30.00,0,0,0,0,0,0,0,0,0,0,0
10992300,Ballsbridge;Dublin;Ireland,Ballsbridge,4,Ballsbridge;Ireland,t,House,Privateroom,1,1,1,72.00,75.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00
11008133,Dublin;CountyDublin;Ireland,TrinityCollege,D02PW21,Dublin;Ireland,t,Condominium,Entirehome/apt,5,2,2,147.00,147.00,147.00,147.00,147.00,147.00,147.00,147.00,147.00,147.00,147.00,147.00,147.00,147.00,147.00,147.00,147.00
11018984,Dublin;Dublin;Ireland,OldCity,Dublin8,Dublin;Ireland,t,Apartment,Privateroom,2,1,1,90.00,90.00,90.00,0,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00
11035020,Dublin;Dublin;Ireland,Crumlin,12,Dublin;Ireland,f,Apartment,Entirehome/apt,6,2,4,400.00,0,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00
11041254,Dublin;Dublin;Ireland,OldCity,,Dublin;Ireland,t,House,Entirehome/apt,2,1,1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
11056503,Dublin;Dublin;Ireland,Clontarf,3,Dublin;Ireland,f,Townhouse,Privateroom,2,1,1,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
11056980,Dublin7;Leinster;Ireland,"NorthCityCentral/OConnellStreet",7,Dublin7;Ireland,f,Apartment,Entirehome/apt,4,2,3,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00
11064371,Dublin;Dublin;Ireland,Ardilea,14,Dublin;Ireland,t,Other,Entirehome/apt,4,2,2,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00
11066052,Swords;Dublin;Ireland,,,Swords;Ireland,t,House,Entirehome/apt,3,2,2,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00
11074551,Foxrock;Dublin18;Ireland,,,Foxrock;Ireland,t,House,Privateroom,1,1,1,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
11075406,Foxrock;Dublin18;Ireland,,,Foxrock;Ireland,t,Bedandbreakfast,Sharedroom,3,1,2,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0,0,0,0,0,0,0,0,0,0
11080303,Dublin;Dublin;Ireland,Cabra,,Dublin;Ireland,t,Apartment,Entirehome/apt,3,1,2,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
11110458,Dublin;Dublin;Ireland,TempleBar,,Dublin;Ireland,t,Apartment,Entirehome/apt,4,2,2,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
11117015,Dublin;Dublin;Ireland,GeorgianQuarter,,Dublin;Ireland,t,Apartment,Privateroom,2,1,1,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00
11119407,Dublin;Dublin;Ireland,Docklands,,Dublin;Ireland,t,Apartment,Entirehome/apt,2,1,1,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
11121719,Dublin;Dublin;Ireland,Pelletstown,,Dublin;Ireland,f,Apartment,Entirehome/apt,6,2,2,47.00,47.00,0,0,0,47.00,0,0,0,0,0,0,0,0,0,47.00,47.00
11122611,Dublin;Dublin;Ireland,Portobello,,Dublin;Ireland,t,House,Entirehome/apt,4,2,3,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00
11131579,Dublin;Dublin;Ireland,Clontarf,3,Dublin;Ireland,f,House,Privateroom,1,1,1,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00
11131679,Dublin;Dublin;Ireland,Blackrock,18,Dublin;Ireland,t,Apartment,Entirehome/apt,2,1,1,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00
11132012,Dublin;Dublin;Ireland,Docklands,,Dublin;Ireland,f,Apartment,Entirehome/apt,2,1,1,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00
11134872,Blackrock;Dublin;Ireland,MountMerrion,,Blackrock;Ireland,t,House,Entirehome/apt,6,4,5,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00
11137294,Dublin;Ireland,Stoneybatter/ArbourHill,8,Dublin;Ireland,t,Bedandbreakfast,Privateroom,4,1,4,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
11138404,Ringsend;Dublin;Ireland,Ringsend/Irishtown,Dublin2,Ringsend;Ireland,t,Apartment,Privateroom,2,1,1,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00
11158868,Dublin;Dublin;Ireland,TrinityCollege,,Dublin;Ireland,f,Apartment,Entirehome/apt,4,2,2,$1;000.00,$1;000.00,$1;000.00,$1;000.00,$1;000.00,$1;000.00,$1;000.00,$1;000.00,$1;000.00,$1;000.00,$1;000.00,$1;000.00,$1;000.00,$1;000.00,$1;000.00,$1;000.00,$1;000.00
11160926,Dublin;Dublin;Ireland,TempleBar,,Dublin;Ireland,f,Apartment,Entirehome/apt,2,1,1,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00
11161365,Tallaght;Dublin;Ireland,Knocklyon,D24,Tallaght;Ireland,t,Apartment,Privateroom,2,1,1,300.00,300.00,300.00,300.00,300.00,300.00,0,0,0,0,0,0,0,0,0,0,0
11184311,Drumcondra;Dublin;Ireland,Drumcondra,,Drumcondra;Ireland,t,House,Entirehome/apt,4,3,3,141.00,141.00,141.00,141.00,141.00,141.00,141.00,141.00,0,0,0,0,0,0,0,0,0
11201562,Dublin4;Dublin;Ireland,Docklands,Dublin4,Dublin4;Ireland,f,Apartment,Privateroom,2,1,1,78.00,78.00,78.00,78.00,78.00,78.00,78.00,78.00,78.00,78.00,78.00,78.00,78.00,78.00,78.00,78.00,78.00
11207312,Dublin;Dublin;Ireland,"NorthCityCentral/OConnellStreet",,Dublin;Ireland,f,Apartment,Entirehome/apt,2,1,1,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00
11207702,Ringsend;Dublin4;Ireland,Docklands,,Ringsend;Ireland,t,Apartment,Entirehome/apt,4,2,2,165.00,165.00,165.00,165.00,165.00,165.00,165.00,165.00,165.00,185.00,185.00,185.00,185.00,185.00,185.00,0,0
11211533,Dublin;Dublin;Ireland,Portobello,,Dublin;Ireland,t,Apartment,Entirehome/apt,4,1,3,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,180.00,180.00,180.00,180.00,180.00
11216939,Dublin;Dublin;Ireland,Ballyfermot,D20E195,Dublin;Ireland,t,House,Privateroom,2,1,1,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00
11218205,Dublin;Dublin;Ireland,TrinityCollege,2,Dublin;Ireland,t,Apartment,Entirehome/apt,2,1,1,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,0,0
11218236,Dublin;Dublin;Ireland,GeorgianQuarter,,Dublin;Ireland,t,Apartment,Entirehome/apt,4,2,2,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00
11233281,Swords;Dublin;Ireland,,,Swords;Ireland,f,House,Privateroom,2,1,1,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00
11234613,Dublin;Dublin;Ireland,CityCentre,,Dublin;Ireland,t,Apartment,Privateroom,2,1,1,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00
11235665,NorthStrand;CountyDublin;Ireland,CityCentre,D01T928,NorthStrand;Ireland,t,Servicedapartment,Entirehome/apt,2,1,1,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00
11236425,NorthStrand;Dublin;Ireland,CityCentre,D01T928,NorthStrand;Ireland,t,Servicedapartment,Entirehome/apt,4,2,2,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00
11236587,Dublin;Dublin1;Ireland,TrinityCollege,,Dublin;Ireland,t,Servicedapartment,Entirehome/apt,2,1,1,119.00,119.00,119.00,119.00,119.00,119.00,119.00,119.00,119.00,119.00,119.00,119.00,119.00,119.00,119.00,119.00,119.00
11238507,Donaghmede;BaileÁthaCliath;Ireland,Raheny,,Donaghmede;Ireland,t,House,Privateroom,2,1,2,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00
11238793,Ballsbridge;Dublin;Ireland,Ballsbridge,4,Ballsbridge;Ireland,t,Apartment,Entirehome/apt,2,1,1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
11248447,Dublín;Dublin;Ireland,OldCity,D8,Dublín;Ireland,t,Apartment,Privateroom,2,1,1,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00
11249898,Dublin;Dublin;Ireland,CityCentre,,Dublin;Ireland,t,Apartment,Entirehome/apt,4,1,1,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00
11254217,Dublin;Dublin;Ireland,,,Dublin;Ireland,f,Apartment,Privateroom,2,1,1,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
11255072,Dublin;Dublin;Ireland,Finglas,,Dublin;Ireland,t,Cottage,Privateroom,3,1,2,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,55.00,55.00,55.00,55.00,55.00
11269403,Dublin;Dublin;Ireland,TrinityCollege,,Dublin;Ireland,f,Apartment,Entirehome/apt,6,2,3,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00
11274695,Dublin;Dublin;Ireland,CityCentre,,Dublin;Ireland,t,Bedandbreakfast,Privateroom,2,1,1,70.00,70.00,70.00,70.00,70.00,70.00,70.00,0,0,0,0,0,0,0,0,0,0
11276216,Dublin;Dublin;Ireland,Smithfield,,Dublin;Ireland,f,Apartment,Privateroom,2,1,1,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00
11278756,Dublin;Dublin;Ireland,OldCity,8,Dublin;Ireland,t,House,Privateroom,2,2,1,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00
11292638,Dublin;Dublin1;Ireland,TrinityCollege,,Dublin;Ireland,t,Apartment,Entirehome/apt,8,3,3,209.00,209.00,209.00,209.00,209.00,209.00,209.00,209.00,209.00,209.00,209.00,209.00,209.00,209.00,209.00,209.00,209.00
11292748,Dublin;Dublin1;Ireland,TrinityCollege,,Dublin;Ireland,t,Servicedapartment,Entirehome/apt,4,2,2,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
11298173,Dublin;CountyDublin;Ireland,Santry,,Dublin;Ireland,f,Apartment,Entirehome/apt,6,2,6,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00
11299001,Dublin;Dublin;Ireland,Blackrock,Codublin,Dublin;Ireland,t,House,Entirehome/apt,6,4,5,215.00,0,215.00,215.00,215.00,215.00,0,0,0,0,0,215.00,215.00,215.00,215.00,215.00,215.00
11299538,DunLaoghaire;Dublin;Ireland,,A96D726,DunLaoghaire;Ireland,t,House,Entirehome/apt,8,4,7,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00
11300853,Clontarf;Dublin;Ireland,Clontarf,,Clontarf;Ireland,f,Apartment,Privateroom,2,1,1,75.00,45.00,45.00,45.00,45.00,45.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00
11308866,Dublin;Dublin;Ireland,Ballybough,,Dublin;Ireland,f,Apartment,Entirehome/apt,4,1,2,77.00,78.00,80.00,80.00,0,77.00,76.00,78.00,80.00,81.00,81.00,82.00,81.00,78.00,77.00,77.00,75.00
11310913,Dublin;Dublin;Ireland,Smithfield,,Dublin;Ireland,f,Apartment,Entirehome/apt,6,2,5,199.00,199.00,199.00,199.00,199.00,199.00,199.00,199.00,199.00,199.00,199.00,229.00,229.00,229.00,229.00,229.00,229.00
11340175,Dublin;Dublin;Ireland,Ballsbridge,,Dublin;Ireland,f,Apartment,Entirehome/apt,6,3,3,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00
11348838,Dublin;Dublin;Ireland,EastWall,1,Dublin;Ireland,t,Apartment,Privateroom,2,1,2,175.00,175.00,175.00,175.00,175.00,175.00,175.00,175.00,175.00,175.00,175.00,175.00,175.00,175.00,175.00,175.00,175.00
11349199,Dublin;Dublin;Ireland,Castleknock,,Dublin;Ireland,f,House,Entirehome/apt,6,5,5,169.00,169.00,169.00,169.00,169.00,0,0,0,0,0,0,0,0,0,0,0,0
11350008,Kilternan;Dublin;Ireland,,,Kilternan;Ireland,t,Guesthouse,Privateroom,2,1,1,36.00,0,36.00,0,0,0,36.00,36.00,36.00,36.00,36.00,0,0,0,0,0,0
11353114,Dublin;Dublin;Ireland,GeorgianQuarter,,Dublin;Ireland,f,Apartment,Privateroom,2,1,1,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00
11360183,Dublin;Dublin;Ireland,NorthStrand,,Dublin;Ireland,f,House,Entirehome/apt,4,1,0,83.00,84.00,86.00,85.00,84.00,83.00,0,84.00,85.00,86.00,87.00,88.00,87.00,84.00,83.00,82.00,82.00
11366798,Dublin;Dublin;Ireland,Kilmainham,8,Dublin;Ireland,f,Apartment,Entirehome/apt,4,2,2,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00
11369169,Ranelagh;BaileÁthaCliath;Ireland,RanelaghandRathmines,,Ranelagh;Ireland,t,House,Entirehome/apt,2,1,1,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00
11371257,Dublin;Dublin;Ireland,EastWall,,Dublin;Ireland,f,Apartment,Entirehome/apt,6,2,3,127.00,129.00,133.00,132.00,129.00,127.00,125.00,129.00,132.00,133.00,133.00,135.00,134.00,129.00,127.00,126.00,125.00
11372604,Dublin;Dublin;Ireland,TrinityCollege,,Dublin;Ireland,t,Apartment,Entirehome/apt,5,2,3,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00
11373749,Drumcondra;CountyDublin;Ireland,Drumcondra,D09E7N8,Drumcondra;Ireland,f,House,Entirehome/apt,7,4,5,140.00,140.00,140.00,140.00,140.00,140.00,140.00,140.00,140.00,140.00,140.00,140.00,140.00,140.00,140.00,140.00,140.00
11374426,Dublin;Dublin;Ireland,Ballybough,,Dublin;Ireland,f,Apartment,Entirehome/apt,5,3,3,136.00,138.00,143.00,141.00,0,136.00,134.00,138.00,141.00,143.00,0,144.00,143.00,140.00,137.00,135.00,134.00
11374990,Dublin;Dublin;Ireland,CityCentre,,Dublin;Ireland,t,House,Entirehome/apt,4,2,2,123.00,123.00,123.00,123.00,123.00,123.00,123.00,123.00,123.00,123.00,123.00,123.00,123.00,0,0,0,0
11388088,Dublin;Ireland,Dundrum,D18E5F9,Dublin;Ireland,t,House,Privateroom,2,1,2,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00
11392404,Donnycarney;CountyDublin;Ireland,Donnycarney,D09X9K5,Donnycarney;Ireland,t,House,Entirehome/apt,6,3,3,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00
11408229,Rathgar;Dublin;Ireland,RanelaghandRathmines,,Rathgar;Ireland,t,Apartment,Entirehome/apt,4,2,2,295.00,295.00,295.00,295.00,295.00,295.00,295.00,295.00,295.00,295.00,295.00,295.00,295.00,295.00,295.00,295.00,295.00
11410945,Ringsend;Dublin;Ireland,Ringsend/Irishtown,,Ringsend;Ireland,t,Apartment,Privateroom,1,1,1,64.00,64.00,64.00,64.00,64.00,0,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,0
11412823,Raheny;Dublin;Ireland,Raheny,D05K371,Raheny;Ireland,f,Guesthouse,Entirehome/apt,4,1,2,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00
11416666,Donnycarney;CountyDublin;Ireland,Donnycarney,D09X9K5,Donnycarney;Ireland,t,House,Privateroom,2,1,1,35.00,35.00,35.00,35.00,35.00,35.00,35.00,0,0,0,0,0,0,0,0,0,0
11417029,Dublin;Dublin;Ireland,TrinityCollege,,Dublin;Ireland,t,Apartment,Entirehome/apt,4,1,2,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
11417283,Clontarf;CountyDublin;Ireland,Clontarf,D03EF62,Clontarf;Ireland,t,House,Entirehome/apt,6,4,4,153.00,0,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00
11417515,Dublin;Dublin;Ireland,Fairview,,Dublin;Ireland,t,House,Entirehome/apt,6,3,3,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00
11418545,Dublin;Dublin;Ireland,CityCentre,,Dublin;Ireland,f,Apartment,Entirehome/apt,5,2,3,430.00,430.00,430.00,430.00,430.00,430.00,430.00,430.00,430.00,430.00,430.00,430.00,430.00,430.00,430.00,430.00,430.00
11419583,Santry;Dublin;Ireland,Beaumont,,Santry;Ireland,t,Apartment,Entirehome/apt,2,1,2,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00
11425524,Ballsbridge;Dublin;Ireland,Ballsbridge,,Ballsbridge;Ireland,t,Apartment,Entirehome/apt,5,2,2,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00
11428580,Dublin;Dublin;Ireland,,,Dublin;Ireland,f,Apartment,Entirehome/apt,3,2,2,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
11436734,Ranelagh;BaileÁthaCliath;Ireland,RanelaghandRathmines,,Ranelagh;Ireland,t,House,Privateroom,2,1,1,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00
11439644,Dublin;Dublin;Ireland,Inchicore,8,Dublin;Ireland,t,Townhouse,Entirehome/apt,4,2,2,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00
11445668,Ballsbridge;Dublin;Ireland,Sandymount,,Ballsbridge;Ireland,f,Apartment,Privateroom,2,1,1,200.00,200.00,200.00,200.00,200.00,200.00,200.00,0,0,0,0,0,0,0,0,0,0
11448467,Dublin;Dublin;Ireland,Portobello,,Dublin;Ireland,t,Apartment,Entirehome/apt,4,2,3,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,220.00,220.00,220.00,220.00,220.00,220.00,220.00,220.00
