id, street, neighbourhood, zipcode, smart_location, is_location_exact, property_type, room_type, accommodates, bedrooms, beds, price_19q1, price_19q2, price_19q3, price_19q4, price_20q1, price_20q2, price_20q3
31730643,  Howth;CountyDublin;Ireland,  ,  D13R2P6,  Howth;Ireland,  t,  House,  Privateroom, 2, 1, 1, 40.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0
31732752,  ArbourHill;CountyDublin;Ireland,  CityCentre,  D07FP57,  ArbourHill;Ireland,  t,  Townhouse,  Privateroom, 1, 1, 1, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0
31753948,  "HaroldsCross;CountyDublin;Ireland",  "HaroldsCross",  ,  "HaroldsCross;Ireland",  t,  Apartment,  Privateroom, 1, 1, 1, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0
31774070,  Whitehall;CountyDublin;Ireland,  Santry,  ,  Whitehall;Ireland,  f,  Apartment,  Privateroom, 1, 1, 1, 35.0, 35.0, 23.333333333333332, 119.72, 119.95, 124.54, 125.58
31774348,  Whitehall;CountyDublin;Ireland,  Santry,  ,  Whitehall;Ireland,  f,  Apartment,  Privateroom, 1, 1, 1, 35.0, 35.0, 23.333333333333332, 119.72, 119.95, 124.54, 125.58
31774910,  Dublin;CountyDublin;Ireland,  Terenure,  6W,  Dublin;Ireland,  f,  Apartment,  Privateroom, 2, 1, 1, 65.0, 43.333333333333336, 21.666666666666668, 119.72, 119.95, 124.54, 125.58
31776837,  Dublin;Ireland,  Ballsbridge,  D04P5X0,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 4, 2, 2, 200.0, 200.0, 185.0, 200.0, 200.0, 200.0, 200.0
31778128,  Dublin1;CountyDublin;Ireland,  "NorthCityCentral/OConnellStreet",  D01Y865,  Dublin1;Ireland,  t,  Townhouse,  Entirehome/apt, 6, 2, 3, 113.59, 173.33333333333334, 260.0, 260.0, 260.0, 260.0, 260.0
31793464,  Dublin8;CountyDublin;Ireland,  TheLiberties,  D08E0H4,  Dublin8;Ireland,  t,  House,  Privateroom, 1, 1, 1, 40.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0
31802297,  Dublin8;CountyDublin;Ireland,  TheLiberties,  ,  Dublin8;Ireland,  f,  Apartment,  Privateroom, 2, 1, 1, 44.5, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0
31806575,  Dublin1;CountyDublin;Ireland,  "NorthCityCentral/OConnellStreet",  D01Y364,  Dublin1;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 29.5, 59.0, 59.0, 54.333333333333336, 45.0, 45.0, 125.58
31817062,  Dublin1;CountyDublin;Ireland,  CityCentre,  D01W5R9,  Dublin1;Ireland,  t,  Apartment,  Entirehome/apt, 3, 1, 2, 250.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0
31817527,  Dublin3;CountyDublin;Ireland,  Clontarf,  ,  Dublin3;Ireland,  t,  Townhouse,  Privateroom, 2, 1, 2, 20.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
31820634,  Dublin;CountyDublin;Ireland,  GeorgianQuarter,  ,  Dublin;Ireland,  t,  Townhouse,  Privateroom, 2, 1, 1, 40.0, 80.0, 80.0, 80.0, 40.0, 124.54, 125.58
31830520,  Kimmage;CountyDublin;Ireland,  Kimmage,  D12Y9P6,  Kimmage;Ireland,  t,  House,  Privateroom, 2, 1, 1, 35.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0
31834346,  Drumcondra;CountyDublin;Ireland,  Drumcondra,  D09R7F8,  Drumcondra;Ireland,  f,  Townhouse,  Privateroom, 3, 2, 2, 90.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0
31851912,  Dublin24;CountyDublin;Ireland,  ,  D24EW01,  Dublin24;Ireland,  t,  Townhouse,  Privateroom, 1, 2, 1, 15.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0
31854164,  Dublin2;CountyDublin;Ireland,  OldCity,  D02F635,  Dublin2;Ireland,  t,  Hostel,  Privateroom, 2, 1, 1, 113.59, 118.89, 20.0, 20.0, 119.95, 124.54, 125.58
31858946,  Dublin1;CountyDublin;Ireland,  EastWall,  ,  Dublin1;Ireland,  f,  Apartment,  Entirehome/apt, 4, 1, 2, 100.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0
31870431,  Dublin3;CountyDublin;Ireland,  Clontarf,  D03V0V2,  Dublin3;Ireland,  t,  Apartment,  Privateroom, 1, 1, 1, 113.59, 33.333333333333336, 50.0, 119.72, 119.95, 124.54, 125.58
31870600,  Dublin5;CountyDublin;Ireland,  Artane,  D05WK84,  Dublin5;Ireland,  t,  Apartment,  Entirehome/apt, 2, 1, 1, 31.0, 64.0, 69.0, 58.0, 51.0, 54.0, 35.0
31871452,  Dublin3;CountyDublin;Ireland,  NorthStrand,  D03TX39,  Dublin3;Ireland,  t,  Apartment,  Entirehome/apt, 4, 1, 1, 45.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0
31874616,  Dublin6;CountyDublin;Ireland,  Rathgar,  D06DY61,  Dublin6;Ireland,  t,  Apartment,  Entirehome/apt, 3, 1, 1, 125.0, 83.33333333333333, 250.0, 250.0, 119.95, 124.54, 125.58
31878719,  Sandyford;CountyDublin;Ireland,  ,  D18E6N9,  Sandyford;Ireland,  t,  House,  Privateroom, 2, 1, 1, 17.5, 35.0, 35.0, 35.0, 35.0, 124.54, 125.58
31879009,  Dublin;CountyDublin;Ireland,  Donnybrook,  ,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 4, 2, 3, 64.5, 129.0, 139.0, 46.333333333333336, 119.95, 124.54, 125.58
31882635,  Blackrock;CountyDublin;Ireland,  MountMerrion,  A94W4C8,  Blackrock;Ireland,  t,  House,  Privateroom, 2, 1, 1, 27.5, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0
31892514,  Dublin1;CountyDublin;Ireland,  CityCentre,  ,  Dublin1;Ireland,  t,  Apartment,  Entirehome/apt, 6, 2, 3, 60.0, 120.0, 40.0, 119.72, 119.95, 124.54, 125.58
31892569,  InternationalFinancialServicesCentre;Dublin1;Ireland,  CityCentre,  ,  InternationalFinancialServicesCentre;Ireland,  t,  Apartment,  Entirehome/apt, 6, 2, 3, 65.0, 130.0, 130.0, 119.72, 119.95, 124.54, 125.58
31892639,  Dublin1;CountyDublin;Ireland,  CityCentre,  ,  Dublin1;Ireland,  t,  Apartment,  Entirehome/apt, 4, 1, 2, 50.0, 100.0, 100.0, 119.72, 119.95, 124.54, 125.58
31892734,  Dublin;CountyDublin;Ireland,  TempleBar,  ,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 6, 2, 3, 60.0, 120.0, 40.0, 119.72, 119.95, 124.54, 125.58
31892794,  Dublin8;CountyDublin;Ireland,  OldCity,  ,  Dublin8;Ireland,  f,  Apartment,  Entirehome/apt, 6, 2, 3, 60.0, 120.0, 120.0, 119.72, 119.95, 124.54, 125.58
31893665,  Dublin;CountyDublin;Ireland,  Ballinteer,  ,  Dublin;Ireland,  f,  Apartment,  Privateroom, 2, 1, 1, 19.0, 38.666666666666664, 38.0, 38.666666666666664, 38.0, 38.0, 38.0
31895783,  Dublin6;CountyDublin;Ireland,  RanelaghandRathmines,  D06V974,  Dublin6;Ireland,  t,  Townhouse,  Entirehome/apt, 3, 2, 1, 40.0, 80.0, 80.0, 119.72, 119.95, 124.54, 125.58
31900859,  Dublin2;CountyDublin;Ireland,  TempleBar,  D02Y584,  Dublin2;Ireland,  t,  Bedandbreakfast,  Privateroom, 2, 1, 1, 113.59, 118.89, 20.0, 20.0, 119.95, 124.54, 125.58
31914373,  Dublin2;CountyDublin;Ireland,  TempleBar,  D02F635,  Dublin2;Ireland,  t,  Hostel,  Sharedroom, 1, 1, 1, 113.59, 118.89, 8.333333333333334, 8.333333333333334, 119.95, 124.54, 125.58
31917974,  Dublin6;CountyDublin;Ireland,  Rathgar,  D06NP90,  Dublin6;Ireland,  t,  Servicedapartment,  Entirehome/apt, 2, 1, 1, 37.5, 75.0, 75.0, 75.0, 75.0, 25.0, 125.58
31920340,  Dublin5;CountyDublin;Ireland,  Artane,  D05TR98,  Dublin5;Ireland,  t,  Cottage,  Entirehome/apt, 6, 3, 3, 77.5, 155.0, 155.0, 155.0, 155.0, 155.0, 155.0
31920987,  Dublin;CountyDublin;Ireland,  ,  D24K19X,  Dublin;Ireland,  f,  House,  Privateroom, 3, 2, 2, 20.0, 40.0, 26.666666666666668, 40.0, 119.95, 124.54, 125.58
31922203,  Dublin3;CountyDublin;Ireland,  Marino,  D03Y2E1,  Dublin3;Ireland,  f,  House,  Entirehome/apt, 5, 3, 5, 100.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0
31927540,  Dublin;CountyDublin;Ireland,  ,  ,  Dublin;Ireland,  t,  Townhouse,  Privateroom, 1, 1, 1, 17.5, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0
31937238,  Dublin;CountyDublin;Ireland,  CityCentre,  D07nx40,  Dublin;Ireland,  f,  Apartment,  Privateroom, 2, 1, 1, 113.59, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0
31942348,  Dublin1;CountyDublin;Ireland,  CityCentre,  D01WA07,  Dublin1;Ireland,  t,  Apartment,  Privateroom, 2, 1, 2, 30.0, 60.0, 60.0, 20.0, 119.95, 124.54, 125.58
31973984,  Dublin;CountyDublin;Ireland,  CityCentre,  ,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 6, 2, 2, 94.5, 189.0, 189.0, 189.0, 189.0, 189.0, 125.58
31975639,  Dublin;CountyDublin;Ireland,  CityCentre,  D01F9K7,  Dublin;Ireland,  f,  Apartment,  Privateroom, 2, 1, 1, 19.5, 39.0, 39.0, 39.0, 39.0, 13.0, 125.58
31976787,  Dublin2;CountyDublin;Ireland,  TrinityCollege,  D02K028,  Dublin2;Ireland,  t,  House,  Entirehome/apt, 6, 2, 2, 75.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0
31977440,  Dublin;CountyDublin;Ireland,  ,  Dublin24,  Dublin;Ireland,  f,  House,  Privateroom, 2, 5, 4, 90.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0
31980171,  Terenure;CountyDublin;Ireland,  Terenure,  D6WXC64,  Terenure;Ireland,  t,  House,  Entirehome/apt, 7, 4, 4, 250.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0
31987645,  Dublin;CountyDublin;Ireland,  GeorgianQuarter,  Dublin2,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 2, 1, 1, 125.0, 250.0, 250.0, 250.0, 250.0, 250.0, 250.0
31988598,  Dublin;CountyDublin;Ireland,  Blackrock,  ,  Dublin;Ireland,  t,  Condominium,  Entirehome/apt, 4, 2, 2, 60.0, 120.0, 120.0, 120.0, 120.0, 120.0, 120.0
32000168,  Dublin;Ireland,  "NorthCityCentral/OConnellStreet",  1,  Dublin;Ireland,  f,  Apartment,  Privateroom, 2, 1, 2, 20.5, 27.333333333333332, 13.666666666666666, 119.72, 119.95, 124.54, 125.58
32001481,  Drumcondra;CountyDublin;Ireland,  Drumcondra,  D09VX86,  Drumcondra;Ireland,  t,  Bedandbreakfast,  Privateroom, 2, 1, 2, 37.5, 91.66666666666667, 100.0, 100.0, 100.0, 100.0, 100.0
32002392,  Dublin1;CountyDublin;Ireland,  CityCentre,  D01Y6W0,  Dublin1;Ireland,  t,  Apartment,  Entirehome/apt, 6, 2, 2, 160.0, 320.0, 320.0, 119.72, 119.95, 124.54, 125.58
32003965,  Dublin1;CountyDublin;Ireland,  Phibsborough,  D01Y6W0,  Dublin1;Ireland,  t,  Apartment,  Entirehome/apt, 6, 2, 2, 160.0, 320.0, 320.0, 119.72, 119.95, 124.54, 125.58
32005453,  Dublin8;CountyDublin;Ireland,  OldCity,  ,  Dublin8;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 35.0, 70.0, 70.0, 70.0, 70.0, 124.54, 125.58
32005643,  Dublin1;CountyDublin;Ireland,  "NorthCityCentral/OConnellStreet",  D01PW31,  Dublin1;Ireland,  t,  Apartment,  Entirehome/apt, 3, 2, 2, 52.5, 105.0, 105.0, 105.0, 105.0, 105.0, 105.0
32006028,  Dublin8;CountyDublin;Ireland,  Rialto,  ,  Dublin8;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 80.0, 160.0, 160.0, 160.0, 119.95, 124.54, 125.58
32008351,  Dublin;Ireland,  Ballsbridge,  D04P5X0,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 6, 3, 3, 150.0, 300.0, 261.6666666666667, 300.0, 300.0, 300.0, 300.0
32009094,  Dublin7;CountyDublin;Ireland,  Stoneybatter/ArbourHill,  D07CP46,  Dublin7;Ireland,  t,  House,  Privateroom, 2, 1, 1, 28.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0
32009897,  Dublin8;CountyDublin;Ireland,  OldCity,  ,  Dublin8;Ireland,  f,  Apartment,  Entirehome/apt, 2, 1, 1, 32.5, 65.0, 65.0, 65.0, 65.0, 124.54, 125.58
32011399,  Dublin;CountyDublin;Ireland,  TrinityCollege,  ,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 12, 4, 6, 250.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0
32013222,  Dublin4;CountyDublin;Ireland,  Ballsbridge,  ,  Dublin4;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 113.59, 60.0, 90.0, 90.0, 90.0, 90.0, 90.0
32013275,  Dublin2;CountyDublin;Ireland,  OldCity,  ,  Dublin2;Ireland,  t,  Apartment,  Entirehome/apt, 4, 1, 2, 64.5, 129.0, 129.0, 129.0, 129.0, 129.0, 125.58
32013644,  Dublin7;CountyDublin;Ireland,  Stoneybatter/ArbourHill,  D07CP46,  Dublin7;Ireland,  t,  House,  Privateroom, 1, 1, 1, 17.5, 35.0, 38.333333333333336, 45.0, 45.0, 45.0, 45.0
32017268,  Dublin8;CountyDublin;Ireland,  TheLiberties,  ,  Dublin8;Ireland,  t,  Townhouse,  Entirehome/apt, 5, 2, 3, 200.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0
32027982,  Dublin15;CountyDublin;Ireland,  Castleknock,  ,  Dublin15;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 25.0, 54.0, 54.0, 50.0, 45.0, 44.0, 44.0
32028445,  Dublin15;CountyDublin;Ireland,  Castleknock,  ,  Dublin15;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 22.5, 51.666666666666664, 58.0, 46.0, 41.0, 44.0, 44.0
32029382,  Dublin;CountyDublin;Ireland,  Bonnybrook/Darndale,  ,  Dublin;Ireland,  f,  Apartment,  Privateroom, 2, 1, 1, 75.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0
32030257,  Dublin8;CountyDublin;Ireland,  TheLiberties,  D08HPC5,  Dublin8;Ireland,  t,  Apartment,  Entirehome/apt, 4, 2, 2, 250.0, 500.0, 500.0, 500.0, 103.0, 103.0, 103.0
32031361,  MountMerrion;CountyDublin;Ireland,  MountMerrion,  A94N7Y3,  MountMerrion;Ireland,  t,  House,  Privateroom, 1, 1, 1, 25.0, 50.0, 50.0, 119.72, 25.0, 50.0, 50.0
32031409,  Dublin;CountyDublin;Ireland,  Castleknock,  ,  Dublin;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 25.0, 50.0, 33.333333333333336, 119.72, 119.95, 124.54, 125.58
32035337,  Dublin8;CountyDublin;Ireland,  Kilmainham,  ,  Dublin8;Ireland,  t,  Condominium,  Privateroom, 2, 1, 1, 25.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0
32041497,  Dublin8;CountyDublin;Ireland,  OldCity,  ,  Dublin8;Ireland,  f,  Apartment,  Privateroom, 2, 1, 1, 62.5, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0
32045354,  Dublin1;CountyDublin;Ireland,  "NorthCityCentral/OConnellStreet",  D01HX63,  Dublin1;Ireland,  t,  Apartment,  Entirehome/apt, 2, 1, 1, 50.0, 100.0, 66.66666666666667, 119.72, 119.95, 124.54, 125.58
32045696,  Skerries;CountyDublin;Ireland,  ,  K34NP59,  Skerries;Ireland,  t,  House,  Entirehome/apt, 5, 4, 3, 35.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0
32058118,  Dublin;CountyDublin;Ireland,  PhoenixParkandSurrounds,  ,  Dublin;Ireland,  f,  House,  Privateroom, 2, 1, 1, 20.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
32060231,  Kimmage;CountyDublin;Ireland,  Kimmage,  D12Y9P6,  Kimmage;Ireland,  t,  House,  Entirehome/apt, 6, 3, 3, 60.0, 120.0, 120.0, 120.0, 120.0, 120.0, 120.0
32077391,  Dublin;CountyDublin;Ireland,  CityCentre,  ,  Dublin;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 32.5, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0
32077930,  Dublin13;CountyDublin;Ireland,  ,  ,  Dublin13;Ireland,  t,  Boutiquehotel,  Privateroom, 2, 3, 1, 75.0, 112.0, 108.66666666666667, 119.72, 119.95, 124.54, 125.58
32086657,  Dublin7;CountyDublin;Ireland,  CityCentre,  ,  Dublin7;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 50.0, 100.0, 66.66666666666667, 119.72, 119.95, 124.54, 125.58
32087595,  Dublin;CountyDublin;Ireland,  TheLiberties,  D08Y0CN,  Dublin;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 180.0, 200.0, 66.66666666666667, 119.72, 119.95, 124.54, 125.58
32091640,  Dublin;CountyDublin;Ireland,  Phibsborough,  D07K1C2,  Dublin;Ireland,  f,  Apartment,  Privateroom, 1, 1, 1, 25.5, 51.0, 51.0, 17.0, 119.95, 124.54, 125.58
32097331,  Dublin8;CountyDublin;Ireland,  Portobello,  ,  Dublin8;Ireland,  f,  Apartment,  Entirehome/apt, 4, 2, 2, 200.0, 400.0, 400.0, 400.0, 400.0, 133.33333333333334, 125.58
32100890,  Dublin8;CountyDublin;Ireland,  TheLiberties,  D08PKF1,  Dublin8;Ireland,  t,  House,  Entirehome/apt, 4, 2, 2, 62.5, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0
32103358,  Dublin;CountyDublin;Ireland,  Drumcondra,  ,  Dublin;Ireland,  t,  Condominium,  Entirehome/apt, 12, 4, 12, 85.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0
32103647,  Dublin;CountyDublin;Ireland,  Drumcondra,  ,  Dublin;Ireland,  f,  House,  Privateroom, 5, 2, 2, 65.0, 130.0, 130.0, 130.0, 130.0, 130.0, 130.0
32104217,  Dalkey;CountyDublin;Ireland,  ,  A96HA24,  Dalkey;Ireland,  f,  House,  Entirehome/apt, 6, 4, 5, 90.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0
32106179,  Killiney;CountyDublin;Ireland,  ,  ,  Killiney;Ireland,  t,  Guestsuite,  Entirehome/apt, 2, 1, 1, 30.0, 60.0, 81.66666666666667, 85.0, 85.0, 86.66666666666667, 90.0
32106572,  GrangeAbbey;CountyDublin;Ireland,  Raheny,  D13E6T8,  GrangeAbbey;Ireland,  t,  House,  Privateroom, 3, 1, 3, 25.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0
32106627,  Dublin1;CountyDublin;Ireland,  "NorthCityCentral/OConnellStreet",  ,  Dublin1;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 85.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0
32107713,  "HaroldsCross;CountyDublin;Ireland",  Terenure,  D6WVX98,  "HaroldsCross;Ireland",  f,  Apartment,  Entirehome/apt, 2, 1, 1, 30.0, 63.333333333333336, 65.0, 65.0, 65.0, 65.0, 65.0
32118879,  Whitehall;CountyDublin;Ireland,  Santry,  ,  Whitehall;Ireland,  f,  Apartment,  Privateroom, 1, 1, 1, 17.5, 35.0, 23.333333333333332, 119.72, 119.95, 124.54, 125.58
32120160,  Whitehall;CountyDublin;Ireland,  Santry,  ,  Whitehall;Ireland,  f,  Apartment,  Privateroom, 1, 1, 1, 17.5, 35.0, 23.333333333333332, 119.72, 119.95, 124.54, 125.58
32120384,  Whitehall;CountyDublin;Ireland,  Santry,  ,  Whitehall;Ireland,  f,  Apartment,  Privateroom, 1, 1, 1, 17.5, 35.0, 23.333333333333332, 119.72, 119.95, 124.54, 125.58
32120667,  Whitehall;CountyDublin;Ireland,  Santry,  ,  Whitehall;Ireland,  f,  Apartment,  Privateroom, 1, 1, 1, 17.5, 35.0, 23.333333333333332, 119.72, 119.95, 124.54, 125.58
32120940,  Whitehall;CountyDublin;Ireland,  Santry,  ,  Whitehall;Ireland,  f,  Apartment,  Privateroom, 1, 1, 1, 17.5, 35.0, 23.333333333333332, 119.72, 119.95, 124.54, 125.58
32120972,  Blackrock;CountyDublin;Ireland,  Blackrock,  ,  Blackrock;Ireland,  t,  Guesthouse,  Entirehome/apt, 2, 1, 1, 50.0, 100.0, 100.0, 119.72, 119.95, 124.54, 125.58
32121138,  Whitehall;CountyDublin;Ireland,  Santry,  ,  Whitehall;Ireland,  f,  Apartment,  Privateroom, 1, 1, 1, 17.5, 35.0, 23.333333333333332, 119.72, 119.95, 124.54, 125.58
32122578,  Lucan;CountyDublin;Ireland,  ,  K78AK64,  Lucan;Ireland,  t,  Apartment,  Entirehome/apt, 2, 2, 1, 27.0, 54.0, 54.0, 119.72, 119.95, 124.54, 125.58
32128974,  Dublin8;CountyDublin;Ireland,  TheLiberties,  D08E9F4,  Dublin8;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 45.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0
32129766,  Dublin4;CountyDublin;Ireland,  Sandymount,  ,  Dublin4;Ireland,  f,  Apartment,  Entirehome/apt, 4, 2, 2, 37.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0
32133351,  Dublin;CountyDublin;Ireland,  Drumcondra,  ,  Dublin;Ireland,  t,  Townhouse,  Privateroom, 2, 1, 1, 34.5, 69.0, 69.0, 23.0, 119.95, 124.54, 125.58
32135493,  Dublin;CountyDublin;Ireland,  Bonnybrook/Darndale,  ,  Dublin;Ireland,  t,  House,  Privateroom, 2, 1, 1, 25.0, 50.0, 50.0, 119.72, 119.95, 124.54, 125.58
32136784,  Dublin6;CountyDublin;Ireland,  RanelaghandRathmines,  D06Y7F4,  Dublin6;Ireland,  t,  Tinyhouse,  Entirehome/apt, 1, 1, 1, 27.5, 55.0, 55.0, 55.0, 55.0, 36.666666666666664, 125.58
32138375,  Dublin15;CountyDublin;Ireland,  ,  D15E6DY,  Dublin15;Ireland,  t,  Apartment,  Entirehome/apt, 3, 2, 2, 39.5, 52.666666666666664, 73.66666666666667, 23.666666666666668, 119.95, 124.54, 125.58
32152973,  Dublin1;CountyDublin;Ireland,  CityCentre,  ,  Dublin1;Ireland,  t,  Apartment,  Entirehome/apt, 5, 2, 4, 100.0, 223.66666666666666, 216.66666666666666, 220.0, 220.0, 230.0, 230.0
32153355,  Dublin2;CountyDublin;Ireland,  Portobello,  D02CH68,  Dublin2;Ireland,  t,  Apartment,  Entirehome/apt, 6, 3, 3, 125.0, 250.0, 250.0, 230.0, 190.0, 126.66666666666667, 125.58
32153491,  Dublin8;CountyDublin;Ireland,  OldCity,  ,  Dublin8;Ireland,  t,  Apartment,  Entirehome/apt, 4, 2, 2, 225.0, 450.0, 150.0, 119.72, 119.95, 124.54, 125.58
32160775,  Kimmage;CountyDublin;Ireland,  Kimmage,  D12FX74,  Kimmage;Ireland,  t,  Tinyhouse,  Entirehome/apt, 2, 1, 1, 14.5, 29.0, 29.0, 119.72, 119.95, 124.54, 125.58
32162248,  Dublin7;CountyDublin;Ireland,  Stoneybatter/ArbourHill,  D07R7W7,  Dublin7;Ireland,  t,  House,  Privateroom, 2, 1, 1, 25.0, 50.0, 16.666666666666668, 119.72, 119.95, 124.54, 125.58
32164142,  Dublin8;CountyDublin;Ireland,  Portobello,  D08E52D,  Dublin8;Ireland,  t,  House,  Entirehome/apt, 6, 2, 3, 69.5, 168.0, 199.66666666666666, 140.33333333333334, 132.5, 640.6666666666666, 880.0
32164211,  Dublin13;CountyDublin;Ireland,  ,  D13R9K4,  Dublin13;Ireland,  t,  Townhouse,  Privateroom, 1, 1, 1, 14.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0
32164744,  Dublin8;CountyDublin;Ireland,  TheLiberties,  D08V2F9,  Dublin8;Ireland,  t,  House,  Entirehome/apt, 4, 1, 2, 42.5, 139.0, 161.0, 113.33333333333333, 112.5, 593.6666666666666, 1507.0
32164950,  Dublin;CountyDublin;Ireland,  Clontarf,  ,  Dublin;Ireland,  t,  Apartment,  Privateroom, 3, 1, 1, 113.59, 65.0, 65.0, 65.0, 65.0, 65.0, 125.58
32165515,  Dublin;CountyDublin;Ireland,  Raheny,  ,  Dublin;Ireland,  f,  House,  Privateroom, 1, 1, 1, 12.5, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0
32177750,  InternationalFinancialServicesCentre;CountyDublin;Ireland,  CityCentre,  ,  InternationalFinancialServicesCentre;Ireland,  f,  Apartment,  Entirehome/apt, 4, 2, 3, 250.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0
32178911,  Dublin7;CountyDublin;Ireland,  Stoneybatter/ArbourHill,  D07X0D0,  Dublin7;Ireland,  t,  House,  Privateroom, 2, 1, 1, 25.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0
32179996,  Dublin7;CountyDublin;Ireland,  Stoneybatter/ArbourHill,  D07X0D0,  Dublin7;Ireland,  t,  House,  Privateroom, 2, 1, 1, 25.0, 33.333333333333336, 50.0, 50.0, 50.0, 50.0, 50.0
32182888,  Dublin;CountyDublin;Ireland,  Dundrum,  ,  Dublin;Ireland,  f,  House,  Entirehome/apt, 6, 2, 3, 47.5, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0
32185005,  Dublin;CountyDublin;Ireland,  Dartry,  6,  Dublin;Ireland,  f,  House,  Entirehome/apt, 6, 4, 5, 160.0, 320.0, 320.0, 320.0, 320.0, 124.54, 125.58
32185779,  Dublin;CountyDublin;Ireland,  EastWall,  ,  Dublin;Ireland,  f,  Condominium,  Privateroom, 1, 1, 1, 35.0, 70.0, 70.0, 46.666666666666664, 119.95, 124.54, 125.58
32185958,  Dublin;Ireland,  Docklands,  4,  Dublin;Ireland,  f,  Apartment,  Privateroom, 1, 1, 1, 20.0, 40.0, 40.0, 39.0, 39.0, 39.0, 39.0
32186457,  Dublin9;Dublin;Ireland,  Drumcondra,  D09DT02,  Dublin9;Ireland,  f,  Apartment,  Privateroom, 2, 1, 1, 29.0, 60.0, 62.666666666666664, 70.0, 65.0, 60.0, 125.58
32188296,  Phibsborough;CountyDublin;Ireland,  CityCentre,  D07E9VH,  Phibsborough;Ireland,  t,  House,  Entirehome/apt, 4, 2, 2, 97.5, 195.0, 195.0, 195.0, 119.95, 124.54, 125.58
32199749,  Dublin;CountyDublin;Ireland,  Ballsbridge,  ,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 4, 2, 2, 300.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0
32200966,  Dublin2;CountyDublin;Ireland,  Docklands,  ,  Dublin2;Ireland,  t,  Apartment,  Entirehome/apt, 4, 2, 2, 250.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0
32206358,  Drumcondra;CountyDublin;Ireland,  Ballybough,  D03E292,  Drumcondra;Ireland,  t,  Townhouse,  Privateroom, 2, 1, 1, 17.5, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0
